billing_month	stable_platform_card_key	excel_row_key	imsi	charge_type	rule_id	same_card_difference_category	excel_final_start	excel_final_end	excel_days	platform_calculated_days	day_diff	excel_price	platform_calculated_price	price_diff	excel_amount	platform_calculated_amount	same_card_rule_amount_diff	numeric_match_status	platform_product_mapping_status	formal_match_status	platform_product_id	platform_product_name	platform_supplier_id	platform_iccid	platform_cycle_start	platform_cycle_end	platform_window_source	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count
2026-03	2026-03|ICCID|89014103334561250550|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2669	083901144065510469	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561250550	2026-03-04	2026-04-03	CYCLE_HISTORY	2	1	0	0
2026-03	2026-03|ICCID|89014103334561256391|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2670	083901144065510479	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561256391	2026-03-04	2026-04-03	CYCLE_HISTORY	2	1	0	0
2026-03	2026-03|ICCID|89014103334561461769|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2671	083901144065510482	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561461769	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561419544|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2672	083901144065510497	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561419544	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561470935|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2673	083901144065510503	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561470935	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561412754|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2674	083901144065510526	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561412754	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561455332|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2675	083901144065511045	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561455332	2026-03-04	2026-04-03	CYCLE_HISTORY	1	3	0	0
2026-03	2026-03|ICCID|89014103334561251988|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2676	083901144065511053	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561251988	2026-03-04	2026-04-03	CYCLE_HISTORY	2	1	0	0
2026-03	2026-03|ICCID|89014103334561417969|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2677	083901144065511067	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561417969	2026-03-04	2026-04-03	CYCLE_HISTORY	2	1	0	0
2026-03	2026-03|ICCID|89014103334561470372|600111138|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2678	083901144065511085	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-06	2026-04-05	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111138	AT&T 100GB Plan RA (WA)	2275	89014103334561470372	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561418710|600111087|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2679	083901144065511100	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	product	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	62.0000000000	43.0000000000	-19.000000000	62.0000000000	43.000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	MISSING_MAPPING	600111087	AT&T 150GB Plan ATM RT (WA)	2275	89014103334561418710	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561419320|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2680	083901144065511120	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561419320	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561430822|600111116|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2681	083901144065511137	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-06	2026-03-31	26.0000000000	26.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	52.0000000000	52.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111116	AT&T 300GB Plan RA (PI)	2275	89014103334561430822	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561419056|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2682	083901144065511153	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561419056	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561415963|600111139|2026-03-24|2026-04-23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2683	083901144065511161	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-24	2026-03-31	8.0000000000	8.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	16.0000000000	16.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111139	AT&T 300GB Plan HX RT (333) (PI)	2275	89014103334561415963	2026-03-24	2026-04-23	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561417225|600111139|2026-03-24|2026-04-23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2684	083901144065511213	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-24	2026-03-31	8.0000000000	8.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	16.0000000000	16.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111139	AT&T 300GB Plan HX RT (333) (PI)	2275	89014103334561417225	2026-03-24	2026-04-23	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561256680|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2685	083901144065511229	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561256680	2026-03-04	2026-04-03	CYCLE_HISTORY	2	1	0	0
2026-03	2026-03|ICCID|89014103334561412721|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2686	083901144065511256	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561412721	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561455456|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2687	083901144065511293	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561455456	2026-03-04	2026-04-03	CYCLE_HISTORY	1	2	0	0
2026-03	2026-03|ICCID|89014103334561413935|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2688	083901144065511387	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561413935	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561469499|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2689	083901144065511397	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561469499	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561418322|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2690	083901144065511400	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561418322	2026-03-04	2026-04-03	CYCLE_HISTORY	2	2	0	0
2026-03	2026-03|ICCID|89014103334561413331|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2691	083901144065511459	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561413331	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561419452|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2692	083901144065511476	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561419452	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561461751|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2693	083901144065511477	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561461751	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561415856|60011612|2026-03-25|2026-04-24	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2694	083901144065511494	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-25	2026-03-31	7.0000000000	7.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	14.0000000000	14.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	60011612	ATT 300GB Plan SP (PI)	2275	89014103334561415856	2026-03-25	2026-04-24	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561418801|600111087|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2695	083901144065511504	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	product	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	62.0000000000	43.0000000000	-19.000000000	62.0000000000	43.000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	MISSING_MAPPING	600111087	AT&T 150GB Plan ATM RT (WA)	2275	89014103334561418801	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561416292|600111139|2026-03-24|2026-04-23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2696	083901144065511514	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-24	2026-03-31	8.0000000000	8.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	16.0000000000	16.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111139	AT&T 300GB Plan HX RT (333) (PI)	2275	89014103334561416292	2026-03-24	2026-04-23	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561418645|600111087|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2697	083901144065511532	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	product	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	62.0000000000	43.0000000000	-19.000000000	62.0000000000	43.000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	MISSING_MAPPING	600111087	AT&T 150GB Plan ATM RT (WA)	2275	89014103334561418645	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561257233|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2698	083901144065511541	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	none	2026-03-25	2026-04-03	10.0000000000	10.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	13.8709677419	13.870968	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561257233	2026-03-04	2026-04-03	CYCLE_HISTORY	1	0	0	0
2026-03	2026-03|ICCID|89014103334561470182|600111116|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2699	083901144065511579	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-06	2026-03-31	26.0000000000	26.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	52.0000000000	52.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111116	AT&T 300GB Plan RA (PI)	2275	89014103334561470182	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561431507|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2700	083901144065511593	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561431507	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561419684|60011515|2026-03-26|2026-04-25	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2701	083901144065512010	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-26	2026-04-25	31.0000000000	31.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	62.0000000000	62.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	60011515	ATT 300GB Plan XY PP (WA)	2275	89014103334561419684	2026-03-26	2026-04-25	CYCLE_HISTORY	0	3	0	0
2026-03	2026-03|ICCID|89014103334561255773|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2702	083901144065512013	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561255773	2026-03-04	2026-04-03	CYCLE_HISTORY	2	2	0	0
2026-03	2026-03|ICCID|89014103334561257241|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2703	083901144065512021	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	none	2026-03-25	2026-04-03	10.0000000000	10.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	13.8709677419	13.870968	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561257241	2026-03-04	2026-04-03	CYCLE_HISTORY	1	0	0	0
2026-03	2026-03|ICCID|89014103334561424700|600111155|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2704	083901144065512050	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	product	2026-03-24	2026-04-03	11.0000000000	11.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	22.0000000000	22.000000	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MISSING_MAPPING	600111155	AT&T 300GB Plan ATM RA (WA)	2275	89014103334561424700	2026-03-04	2026-04-03	CYCLE_HISTORY	2	2	0	0
2026-03	2026-03|ICCID|89014103334561429279|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2705	083901144065512066	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561429279	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561250311|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2706	083901144065512081	New Activation: Prorated-in Charge	R_DAILY_PRORATED_NEW_ACTIVATION	none	2026-03-25	2026-04-03	10.0000000000	10.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	13.8709677419	13.870968	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561250311	2026-03-04	2026-04-03	CYCLE_HISTORY	1	0	0	0
2026-03	2026-03|ICCID|89014103334561419882|60011515|2026-03-01|2026-03-31	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2707	083901144065512104	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-01	2026-03-31	31.0000000000	31.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	62.0000000000	62.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	60011515	ATT 300GB Plan XY PP (WA)	2275	89014103334561419882	2026-03-01	2026-03-31	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561424460|600111145|2026-03-04|2026-04-03	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2708	083901144065512110	Full Cycle Charge	R_FULL_CYCLE_MONTHLY	none	2026-03-04	2026-04-03	31.0000000000	31.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	43.0000000000	43.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MATCHED	600111145	AT&T 150GB Plan ATM RA (WA)	2275	89014103334561424460	2026-03-04	2026-04-03	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561418389|600111139|2026-03-24|2026-04-23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2709	083901144065512138	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-24	2026-03-31	8.0000000000	8.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	16.0000000000	16.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111139	AT&T 300GB Plan HX RT (333) (PI)	2275	89014103334561418389	2026-03-24	2026-04-23	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561430657|600111116|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2710	083901144065512176	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-06	2026-03-31	26.0000000000	26.0000000000	0E-9	62.0000000000	62.0000000000	0E-9	52.0000000000	52.000000	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111116	AT&T 300GB Plan RA (PI)	2275	89014103334561430657	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561424239|600111138|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2711	083901144065512197	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-06	2026-03-31	26.0000000000	26.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	36.0645161290	36.064516	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111138	AT&T 100GB Plan RA (WA)	2275	89014103334561424239	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
2026-03	2026-03|ICCID|89014103334561424411|600111138|2026-03-06|2026-04-05	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#2712	083901144065512203	Prorated Out - Transferred to Wing's Simbank	R_DAILY_PRORATED_SIMBANK_TRANSFER	none	2026-03-06	2026-03-31	26.0000000000	26.0000000000	0E-9	43.0000000000	43.0000000000	0E-9	36.0645161290	36.064516	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	MISSING_MAPPING	600111138	AT&T 100GB Plan RA (WA)	2275	89014103334561424411	2026-03-06	2026-04-05	CYCLE_HISTORY	0	0	0	0
