excel_row_key	excel_source_file	official_excel_billing_month	imsi	excel_iccid	excel_product_name	excel_product_id	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_window_source	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#372	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144054659339		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000	60011436	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334455684335	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3733	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081465		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718041567f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3736	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081469		TMO 100GB Plan AT (3) (2) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011893	TMO 100GB Plan AT (3) (2) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718041963f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3738	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081475		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718041575f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#374	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144054659507		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000	60011436	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334455684467	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3753	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081715		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718071515f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3755	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081748		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718071846f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3756	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081765		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718071564f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3757	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016081771		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718071176f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3768	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016082421		TMO 100GB Plan AT (3) (2) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011893	TMO 100GB Plan AT (3) (2) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718042128f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#380	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144054751113		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000	60011436	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334455684558	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3801	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016083539		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718053935f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#382	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144054755002		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000	60011436	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334455688658	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3821	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016084563		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718054362f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3833	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016084699		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718064999f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3838	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016085239		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718025933f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3840	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016085298		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718025891f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3848	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016085680		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718065087f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#385	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144054757048		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000	60011436	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334455682156	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3851	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016086211		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718026113f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3855	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016086708		TMO 300GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	62.0000000000	62.0000000000	60011889	TMO 300GB Plan AT (1) (D) (WA)	62.0000000000	62.0000000000	GMT-5	8901260264718076803f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3858	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016086753		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718076357f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3865	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016087286		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718027681f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3900	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088400		TMO 100GB Plan AT (3) (2) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011893	TMO 100GB Plan AT (3) (2) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048000f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3902	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088404		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048406f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3909	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088431		TMO 100GB Plan AT (3) (2) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011893	TMO 100GB Plan AT (3) (2) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048133f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3911	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088437		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048737f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3919	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088456		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048653f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3923	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016088464		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718048463f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#393	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144055273139		ATT 100GB Plan AT TB T (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	43.0000000000	43.0000000000	60011690	ATT 100GB Plan AT TB T (WA)	43.0000000000	43.0000000000	GMT-5	89014103334557335258	CYCLE_HISTORY	2026-04-10	2026-05-09	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3936	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089203		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718029307f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3938	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089214		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718029414f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3949	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089241		TMO 100GB Plan AT (3) (WA)		Full Cycle Charge	2026-04-12	2026-05-11	2026-04-12	2026-05-11	30.0000000000	43.0000000000	43.0000000000	60011878	TMO 100GB Plan AT (3) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718029141f	CYCLE_HISTORY	2026-04-12	2026-05-11	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3951	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089243		TMO 300GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	62.0000000000	62.0000000000	60011889	TMO 300GB Plan AT (1) (D) (WA)	62.0000000000	62.0000000000	GMT-5	8901260264718029349f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3959	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089264		TMO 300GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	62.0000000000	62.0000000000	60011889	TMO 300GB Plan AT (1) (D) (WA)	62.0000000000	62.0000000000	GMT-5	8901260264718029463f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#3963	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901622016089273		TMO 150GB Plan AT (1) (D) (WA)		Full Cycle Charge	2026-04-01	2026-04-30	2026-04-01	2026-04-30	30.0000000000	43.0000000000	43.0000000000	600111149	TMO 150GB Plan AT (1) (D) (WA)	43.0000000000	43.0000000000	GMT-5	8901260264718029372f	CYCLE_HISTORY	2026-04-01	2026-04-30	30.0000000000	30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
