excel_row_key	platform_fact_key	excel_source_file	official_excel_billing_month	reconciliation_billing_month	imsi	excel_product_id	excel_product_name	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_calculated_amount_known	record_side
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#122		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144006847792		ATT 300GB Plan XY PP (WA)	Full Cycle Charge	2026-04-23	2026-05-22	2026-04-23	2026-05-22	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#123		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144006847866		ATT 100GB Plan DI JL (WA)	Full Cycle Charge	2026-04-16	2026-05-15	2026-04-16	2026-05-15	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1234		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065411333		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1238		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065411500		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1250		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065411881		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1258		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065412137		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1263		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065412454		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1277		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065412852		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1286		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065413245		ATT 300GB Plan ATM RA 5G2 (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1296		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065413581		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1299		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065413683		AT&T 100GB Plan RA (WA)	Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1300		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065413742		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1311		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414212		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1316		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414343		AT&T 100GB Plan RA (WA)	Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1321		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414425		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1322		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414457		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1328		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414790		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1329		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414868		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1333		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065414980		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1337		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065415095		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1339		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065415157		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1342		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065415215		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1354		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065415751		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1356		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065415803		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#137		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144006956589		ATT 300GB Plan DF BU (5) (WA)	New Activation: Prorated-in Charge	2026-04-03	2026-05-02	2026-04-26	2026-05-02	7.0000000000	62.0000000000	14.4666666667										7.0000000000	62.0000000000	14.466667	0E-9	0E-9	0.000000	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG		EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1373		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065416377		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1374		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065416387		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#138		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144006957466		ATT 300GB Plan DF BU (5) (WA)	New Activation: Prorated-in Charge	2026-04-03	2026-05-02	2026-04-26	2026-05-02	7.0000000000	62.0000000000	14.4666666667										7.0000000000	62.0000000000	14.466667	0E-9	0E-9	0.000000	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG		EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1392		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065416894		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1395		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065416944		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1396		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065416952		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1398		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065417100		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1403		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065417230		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1413		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065417523		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1414		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065417544		AT&T 300GB Plan ATM RT (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1434		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065418089		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1436		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065418174		ATT 300GB Plan XY PP (WA)	Partial Charge - Card Replaced Mid Cycle	2026-04-01	2026-04-30	2026-04-01	2026-04-02	2.0000000000	62.0000000000	4.1333333333										2.0000000000	62.0000000000	4.133333	0E-9	0E-9	0.000000	R_DAILY_PRORATED_REPLACEMENT_OLD_CARD	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	1	0	0	NO_EXPLICIT_REPLACEMENT_MAPPING	MISSING_MAPPING	NUMERIC_MATCH	MISSING_MAPPING	NO_EXPLICIT_REPLACEMENT_MAPPING		EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#145		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144016490788		ATT 300GB Plan AT PP (WA)	Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
