billing_month	imsi	charge_type	candidate_rule	wa_final_days	candidate_days	day_error	wa_price	wa_price_values	platform_package_price_count	platform_package_prices	package_price_exact_match	platform_product_name_count	platform_product_names	wa_amount	calculated_amount	amount_diff	exception_reason	cycle_row_count	next_cycle_date_count	next_cycle_dates	cycle_next_first_utc	activation_first_utc	void_first_utc	platform_cycle_to_month_end_days	platform_activation_to_month_end_days	platform_final_start_to_void_minus1_days	wa_source_files	wa_sheet_names
2026-03	083901144065319647	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	20.0	9.0	11.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	27.741935483870968	12.483871	15.258064	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	38	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065319930	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	29.0	10.0	19.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	40.225806451612904	13.870968	26.354838	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410032	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410647	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	9.0	7.0	2.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	12.483870967741936	9.709677	2.774194	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	36	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410729	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	11.0	2.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	26.0	22.0	4.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410790	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	25.0	10.0	15.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	34.677419354838705	13.870968	20.806451	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410863	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	11.0	10.0	1.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	15.258064516129034	13.870968	1.387097	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065410893	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	23.0	11.0	12.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	46.0	22.0	24.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065411881	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	20.0	10.0	10.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	27.741935483870968	13.870968	13.870967	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412008	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412024	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	15.0	11.0	4.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	30.0	22.0	8.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412398	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	23.0	9.0	14.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	31.903225806451612	12.483871	19.419355	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	38	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412441	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	15.0	11.0	4.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	30.0	22.0	8.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412472	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	21.0	11.0	10.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	42.0	22.0	20.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412655	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	11.0	1.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	24.0	22.0	2.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065412695	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	10.0	6.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	22.193548387096772	13.870968	8.32258	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065413003	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	17.0	10.0	7.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	23.58064516129032	13.870968	9.709677	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065413523	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	27.0	10.0	17.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	37.45161290322581	13.870968	23.580645	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065414422	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	8.0	7.0	1.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	11.096774193548386	9.709677	1.387097	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	36	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065414425	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	25.0	10.0	15.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	34.677419354838705	13.870968	20.806451	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065414911	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	11.0	1.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	24.0	22.0	2.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065414913	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	15.0	11.0	4.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	30.0	22.0	8.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065415223	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065415246	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	21.0	10.0	11.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	29.129032258064512	13.870968	15.258064	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065415437	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	11.0	5.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	32.0	22.0	10.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065415467	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	10.0	2.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	16.64516129032258	13.870968	2.774193	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065416298	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	11.0	2.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	26.0	22.0	4.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065416455	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	14.0	11.0	3.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	28.0	22.0	6.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T02:57:02.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065416665	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	11.0	1.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	24.0	22.0	2.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065416772	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065417230	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065417717	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	11.0	5.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	32.0	22.0	10.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-20T21:53:56.000Z		-3	12		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065417796	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	23.0	11.0	12.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	46.0	22.0	24.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065418108	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	11.0	2.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	26.0	22.0	4.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065418179	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	7.0	6.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	9.709677	8.322581	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	36	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065418287	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	10.0	6.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	22.193548387096772	13.870968	8.32258	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065418704	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	11.0	5.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	32.0	22.0	10.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065418851	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	31.0	10.0	21.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	43.0	13.870968	29.129032	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065419015	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	10.0	2.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	16.64516129032258	13.870968	2.774193	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065419355	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	14.0	10.0	4.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	19.419354838709676	13.870968	5.548387	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065419872	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	31.0	10.0	21.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	43.0	13.870968	29.129032	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065510442	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065512370	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	14.0	11.0	3.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	28.0	22.0	6.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065512457	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	15.0	10.0	5.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	20.806451612903228	13.870968	6.935484	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065513222	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	21.0	11.0	10.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	42.0	22.0	20.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065513364	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	31.0	11.0	20.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	62.0	22.0	40.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065513430	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	15.0	11.0	4.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	30.0	22.0	8.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065514208	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	14.0	10.0	4.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	19.419354838709676	13.870968	5.548387	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065515080	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065518041	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	11.0	5.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	32.0	22.0	10.0	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-24T01:01:50.000Z	2026-05-03T18:39:29.000Z	-3	8	40	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065518196	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	20.0	7.0	13.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	27.741935483870968	9.709677	18.032258	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	36	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065518330	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	13.0	10.0	3.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	18.032258064516128	13.870968	4.16129	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144065519055	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	12.0	10.0	2.0	43.0	43.0	1	43.0	1	1	AT&T 150GB Plan ATM RA (WA)	16.64516129032258	13.870968	2.774193	DAY_MISMATCH	2	2	2026-04-04 || 2026-05-04	2026-04-04	2026-03-25T00:02:25.000Z	2026-05-03T18:39:29.000Z	-3	7	39	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144080293045	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	17.0	11.0	6.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	34.0	22.0	12.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144080295023	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	31.0	11.0	20.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	62.0	22.0	40.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085071215	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	31.0	11.0	20.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	62.0	22.0	40.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T02:57:02.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085072285	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	14.0	11.0	3.0	62.0	62.0	2	43.0 || 62.0	1	2	AT&T 150GB Plan ATM RA (WA) || AT&T 300GB Plan ATM RA (WA)	28.0	22.0	6.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T02:57:02.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085074658	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	16.0	11.0	5.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	32.0	22.0	10.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T01:01:50.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085076491	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	20.0	11.0	9.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	40.0	22.0	18.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-20T21:53:56.000Z		-3	12		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085176259	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	21.0	11.0	10.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	42.0	22.0	20.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-20T21:53:56.000Z		-3	12		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901144085176350	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	22.0	11.0	11.0	62.0	62.0	1	62.0	1	1	AT&T 300GB Plan ATM RA (WA)	44.0	22.0	22.0	DAY_MISMATCH	3	3	2026-04-04 || 2026-05-04 || 2026-06-04	2026-04-04	2026-03-24T02:57:02.000Z		-3	8		01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
