source_table	control_scope	source_file	invoice_batch_label	observed_start_month	imsi	charge_type	excel_days	excel_price	excel_amount	amount_semantics	pending_charge	original_charge	control_row_count	min_final_start_date	max_final_start_date	min_final_end_date	max_final_end_date	cycle_start_date	cycle_end_date	source_record_count	source_imsi_count	source_excel_amount	source_pending_charge	source_monthly_rate_sum	source_product_count	observed_record_count	observed_imsi_count	observed_excel_amount	observed_pending_charge	observed_monthly_rate_sum
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314069		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	8.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314081		14.00000000	62.00000000	28.00000000	prorated.final_charge_for_usage_days	6.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314208		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	5.54935484	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314480		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	1.38935484	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314634		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	15.26000000	27.74000000	1	2026-03-26	2026-03-26	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314776		30.00000000	43.00000000	41.61290323	prorated.final_charge_for_usage_days	9.71290323	31.90000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314798		28.00000000	43.00000000	38.83870968	prorated.final_charge_for_usage_days	9.70870968	29.13000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065314880		23.00000000	62.00000000	46.00000000	prorated.final_charge_for_usage_days	12.00000000	34.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315399		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	5.54935484	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315421		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315457		25.00000000	43.00000000	34.67741935	prorated.final_charge_for_usage_days	18.02741935	16.65000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315458		24.00000000	62.00000000	48.00000000	prorated.final_charge_for_usage_days	16.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315533		25.00000000	62.00000000	50.00000000	prorated.final_charge_for_usage_days	20.00000000	30.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315816		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	5.54935484	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315874		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065315917		17.00000000	62.00000000	34.00000000	prorated.final_charge_for_usage_days	8.00000000	26.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065316074		11.00000000	43.00000000	15.25806452	prorated.final_charge_for_usage_days	5.54806452	9.71000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065316075		18.00000000	62.00000000	36.00000000	prorated.final_charge_for_usage_days	10.00000000	26.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065316449		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	2.00000000	28.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065317020		23.00000000	43.00000000	31.90322581	prorated.final_charge_for_usage_days	2.77322581	29.13000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065317271		17.00000000	43.00000000	23.58064516	prorated.final_charge_for_usage_days	6.93064516	16.65000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065317349		16.00000000	62.00000000	32.00000000	prorated.final_charge_for_usage_days	10.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065317791		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065317907		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318032		22.00000000	43.00000000	30.51612903	prorated.final_charge_for_usage_days	9.70612903	20.81000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318131		19.00000000	62.00000000	38.00000000	prorated.final_charge_for_usage_days	16.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318194		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318297		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318573		13.00000000	43.00000000	18.03225806	prorated.final_charge_for_usage_days	4.16225806	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318809		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	11.09354839	11.10000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065318991		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	8.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319024		11.00000000	43.00000000	15.25806452	prorated.final_charge_for_usage_days	1.38806452	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319031		16.00000000	62.00000000	32.00000000	prorated.final_charge_for_usage_days	8.00000000	24.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319169		21.00000000	62.00000000	42.00000000	prorated.final_charge_for_usage_days	12.00000000	30.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319404		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	4.15935484	15.26000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319647		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	15.26000000	27.74000000	1	2026-03-26	2026-03-26	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065319930		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	2.77000000	40.23000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410032		24.00000000	43.00000000	33.29032258	prorated.final_charge_for_usage_days	15.26032258	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410331		14.00000000	62.00000000	28.00000000	prorated.final_charge_for_usage_days	6.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410647		18.00000000	43.00000000	24.96774194	prorated.final_charge_for_usage_days	12.48774194	12.48000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410729		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	4.00000000	26.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410790		30.00000000	43.00000000	41.61290323	prorated.final_charge_for_usage_days	6.93290323	34.68000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410863		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	6.93354839	15.26000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065410893		26.00000000	62.00000000	52.00000000	prorated.final_charge_for_usage_days	6.00000000	46.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065411156		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065411333		14.00000000	62.00000000	28.00000000	prorated.final_charge_for_usage_days	6.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065411342		22.00000000	62.00000000	44.00000000	prorated.final_charge_for_usage_days	22.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065411500		24.00000000	43.00000000	33.29032258	prorated.final_charge_for_usage_days	19.42032258	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065411881		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	15.26000000	27.74000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412008		23.00000000	43.00000000	31.90322581	prorated.final_charge_for_usage_days	13.87322581	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412024		20.00000000	62.00000000	40.00000000	prorated.final_charge_for_usage_days	10.00000000	30.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412398		27.00000000	43.00000000	37.45161290	prorated.final_charge_for_usage_days	5.55161290	31.90000000	1	2026-03-26	2026-03-26	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412454		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	8.32354839	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412472		28.00000000	62.00000000	56.00000000	prorated.final_charge_for_usage_days	14.00000000	42.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412655		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	6.00000000	24.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065412695		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	20.81000000	22.19000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065413003		30.00000000	43.00000000	41.61290323	prorated.final_charge_for_usage_days	18.03290323	23.58000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065413105		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065413523		30.00000000	43.00000000	41.61290323	prorated.final_charge_for_usage_days	4.16290323	37.45000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065413653		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065414376		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065414422		13.00000000	43.00000000	18.03225806	prorated.final_charge_for_usage_days	6.93225806	11.10000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
