check_name	platform_month	platform_product_id	supplier_id	product_name	row_count	imsi_count	min_start	max_end	source_package_price	product_monthly_rent
cycle_product_mapping		60011672	2275	AT&T 300GB Plan HX RT (WA)	4027	1716	11/24/2025 05:00:00	03/24/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011679	2369	Malaysia Maxis 100GB Plan (5G)	98	78	11/11/2025 16:00:00	03/13/2026 16:00:00	0.0	
cycle_product_mapping		60011680	2380	UK Vodafone 40GB Plan (5G)	170	170	11/12/2025 00:00:00	03/29/2026 00:00:00	0.0	
cycle_product_mapping		60011681	2370	Croatia A1 Unlimited Plan (5G)	80	20	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	35.0
cycle_product_mapping		60011690	2275	ATT 100GB Plan AT TB T (WA)	201	51	11/05/2025 05:00:00	03/10/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011692	1088	CMHK PPU (5G)	400	100	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60011698	2333	HK CSL 100GB PPU (5G)	200	50	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60011699	2348	Turkey Turkcell 50GB Plan (5G)	90	30	11/19/2025 21:00:00	03/19/2026 21:00:00	0.0	
cycle_product_mapping		60011700	32	Indonesia Telkomsel 50GB Plan (5G)	892	223	11/10/2025 17:00:00	03/10/2026 17:00:00	0.0	
cycle_product_mapping		60011707	212	Germany Vodafone 100GB Plan (5G)	280	70	11/21/2025 23:00:00	03/21/2026 23:00:00	0.0	
cycle_product_mapping		60011708	573	Greece Nova Unlimited Plan (5G)	20	20	11/05/2025 22:00:00	12/05/2025 22:00:00	0.0	
cycle_product_mapping		60011716	2348	Turkey Telekom 30GB Plan (5G)	72	18	11/30/2025 21:00:00	03/31/2026 21:00:00	0.0	
cycle_product_mapping		60011722	212	Hungary Vodafone Unlimited Plan (5G)	40	10	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60011723	212	Netherlands Vodafone 200GB Plan (5G)	143	40	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60011727	573	Kenya Safaricom 42GB Plan (5G)	56	14	11/08/2025 21:00:00	03/08/2026 21:00:00	0.0	
cycle_product_mapping		60011728	650	Lithuania Bite Unlimited Plan (5G)	80	20	11/30/2025 22:00:00	03/31/2026 22:00:00	0.0	18.0
cycle_product_mapping		60011729	2370	Slovakia O2 25GB Plan (5G)	80	20	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	20.0
cycle_product_mapping		60011730	650	Denmark Telia 100GB Plan (5G)	56	14	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	45.0
cycle_product_mapping		60011731	2369	Malaysia Digi 200GB Plan (5G)	109	109	11/03/2025 16:00:00	03/29/2026 16:00:00	0.0	
cycle_product_mapping		60011733	212	Brazil Vivo 100GB Plan (5G)	40	15	11/01/2025 03:00:00	03/01/2026 03:00:00	0.0	
cycle_product_mapping		60011734	212	New Zealand Spark 50GB Plan (5G)	40	10	11/11/2025 12:00:00	03/11/2026 12:00:00	0.0	
cycle_product_mapping		60011736	212	Poland Orange 50GB Plan (5G)	180	115	11/05/2025 23:00:00	01/05/2026 23:00:00	0.0	
cycle_product_mapping		60011742	573	UAE DU 50GB Plan (5G)	35	10	11/23/2025 20:00:00	03/23/2026 20:00:00	0.0	
cycle_product_mapping		60011749	2365	台哥大21MB吃到飽 (DOTDOT only)	48	12	11/10/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60011752	2349	AT&T Prepaid Unlimited Plan (5G)	868	406	11/01/2025 06:00:00	03/24/2026 06:00:00	0.0	
cycle_product_mapping		60011754	212	South Africa MTN 50GB Plan (5G)	88	22	11/04/2025 22:00:00	03/04/2026 22:00:00	0.0	
cycle_product_mapping		60011755	2417	Mexico Telcel 40GB Plan (5G)	300	80	11/25/2025 06:00:00	03/25/2026 06:00:00	0.0	
cycle_product_mapping		60011758	2349	T-Mobile Prepaid Unlimited Plan (5G)	300	300	11/25/2025 06:00:00	12/25/2025 06:00:00	0.0	
cycle_product_mapping		60011759	2309	Japan SoftBank 100GB Plan	180	80	11/30/2025 15:00:00	02/28/2026 15:00:00	0.0	
cycle_product_mapping		60011761	2392	USA USC 10GB IoT Test Plan	4	1	11/09/2025 05:00:00	03/09/2026 05:00:00	0.0	
cycle_product_mapping		60011762	2254	AT&T Postpaid Advanced Unlimited Plan (5G)	999	279	11/28/2025 07:00:00	03/28/2026 07:00:00	0.0	
cycle_product_mapping		60011763	2254	T-Mobile Ultimate Postpaid Unlimited Plan (5G)	1250	350	11/01/2025 07:00:00	03/18/2026 07:00:00	0.0	
cycle_product_mapping		60011767	2415	USA TMO 120GB HLD Plan SIMO (5G)	1586	503	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	
cycle_product_mapping		60011774	212	South Africa Vodacom 50GB Plan (5G)	40	10	11/11/2025 22:00:00	03/11/2026 22:00:00	0.0	
cycle_product_mapping		60011775	212	Portugal Vodafone Unlimited Plan (5G)	50	30	11/01/2025 00:00:00	03/01/2026 00:00:00	0.0	
cycle_product_mapping		60011777	2275	ATT 300GB Plan DI HY HC (PI)	163	41	11/14/2025 05:00:00	03/14/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011783	2275	ATT 300GB Plan DF ET (WA)	1262	443	11/02/2025 05:00:00	03/27/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011785	2275	ATT 300GB Plan DC (PI)	1515	379	11/05/2025 05:00:00	03/05/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011788	212	Australia Vodafone 60GB Plan (5G)	30	10	12/14/2025 13:00:00	03/14/2026 13:00:00	0.0	
cycle_product_mapping		60011789	212	Germany Telekom 150GB Plan (5G)	292	73	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60011798	2370	Slovakia Orange 30GB Plan (5G)	40	10	11/30/2025 22:00:00	03/31/2026 22:00:00	0.0	30.0
cycle_product_mapping		60011804	650	Greece VDF 50GB Plan (5G)	40	10	11/26/2025 22:00:00	03/26/2026 22:00:00	0.0	45.0
cycle_product_mapping		60011809	2417	Colombia Tigo 50GB Plan (5G)	40	10	11/19/2025 05:00:00	03/19/2026 05:00:00	0.0	
cycle_product_mapping		60011811	650	Spain Digi Mobil 100GB Plan (5G)	16	4	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	35.0
cycle_product_mapping		60011812	2370	Greece Cosmote-OTE 30GB Plan (5G)	120	30	11/19/2025 22:00:00	03/19/2026 22:00:00	0.0	30.0
cycle_product_mapping		60011814	2415	USA ATT 100GB HLT Plan (5G)	1949	1406	11/01/2025 05:00:00	02/14/2026 05:00:00	0.0	
cycle_product_mapping		60011815	2275	TMO Unlimited TT (WA)	1364	358	11/19/2025 05:00:00	03/19/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011817	2275	TMO 500GB VS BU (PI)	272	68	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011818	2275	TMO 40GB EC TB(WA)	227	76	11/30/2025 05:00:00	03/31/2026 05:00:00	0.0	21.0
cycle_product_mapping		60011824	2432	Japan Docomo 25GB	40	10	11/05/2025 15:00:00	03/31/2026 15:00:00	0.0	
cycle_product_mapping		60011826	650	Bosnia Herzegovina BH Mobile 35GB Plan	40	10	11/30/2025 22:00:00	03/31/2026 22:00:00	0.0	27.0
cycle_product_mapping		60011827	573	India Vi 50GB Plan internet (5G)	56	14	11/27/2025 19:00:00	03/27/2026 19:00:00	0.0	
cycle_product_mapping		60011828	2275	ATT 300GB Plan AX (WA)	468	468	11/22/2025 05:00:00	12/22/2025 05:00:00	0.0	62.0
cycle_product_mapping		60011830	212	Israel Partner 250GB Plan	32	8	11/24/2025 22:00:00	03/24/2026 22:00:00	0.0	
cycle_product_mapping		60011831	486	UK EE 100GB Plan (5G)	48	12	11/03/2025 00:00:00	03/03/2026 00:00:00	0.0	37.0
cycle_product_mapping		60011833	650	Ireland VDF Unlimited Plan (5G)	40	10	11/01/2025 00:00:00	03/01/2026 00:00:00	0.0	35.0
cycle_product_mapping		60011836	212	UK EE Unlimited Plan (5G)	196	49	11/01/2025 00:00:00	03/01/2026 00:00:00	0.0	
cycle_product_mapping		60011838	2275	ATT 125GB Plan DF ET (WA)	949	474	11/01/2025 05:00:00	03/28/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011839	2275	ATT 300GB Plan VS ET (WA)	257	231	11/01/2025 05:00:00	01/25/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011840	2309	Korea LG 40GB Plan	1000	250	11/30/2025 15:00:00	03/31/2026 15:00:00	0.0	
cycle_product_mapping		60011841	2417	Mexico AT&T 50GB Plan (5G)	376	100	11/03/2025 06:00:00	03/03/2026 06:00:00	0.0	
cycle_product_mapping		60011843	2275	USC Plus 300GB Plan DC (PI)	2638	660	11/09/2025 05:00:00	03/09/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011844	2434	Japan Docomo for MaYa testing Only (MaYa)	8	2	11/08/2025 15:00:00	03/08/2026 15:00:00	0.0	
cycle_product_mapping		60011845	2365	遠傳2MB吃到飽（DOTDOT only)	116	29	11/08/2025 16:00:00	03/22/2026 16:00:00	0.0	
cycle_product_mapping		60011846	212	Israel Cellcom 600GB Plan (5G)	16	4	11/14/2025 22:00:00	03/14/2026 22:00:00	0.0	
cycle_product_mapping		60011858	2275	ATT 300GB Plan VS ET  (WA)	717	307	11/04/2025 05:00:00	03/29/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011859	2275	ATT 300GB Plan PVP 3 (WA)	63	42	11/05/2025 05:00:00	01/30/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011860	2275	ATT 300GB Plan DI SG (PI)	568	142	11/10/2025 05:00:00	03/10/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011863	2348	Kazakhistan Kcell 40GB Plan (5G)	40	10	11/30/2025 19:00:00	03/31/2026 19:00:00	0.0	
cycle_product_mapping		60011870	573	Italy TIM 70GB Plan (5G)	152	38	11/22/2025 23:00:00	03/22/2026 23:00:00	0.0	
cycle_product_mapping		60011871	573	Canada Bell 200GB Plan (5G)	40	10	11/16/2025 05:00:00	03/16/2026 05:00:00	0.0	
cycle_product_mapping		60011872	573	Indonesia Hutchison 50GB Plan (5G)	160	40	11/28/2025 17:00:00	03/28/2026 17:00:00	0.0	
cycle_product_mapping		60011874	32	Indonesia Telkomsel 2GB Plan	80	20	11/10/2025 17:00:00	03/10/2026 17:00:00	0.0	
cycle_product_mapping		60011875	2275	TMO 300GB Plan MC (WA)	300	100	11/14/2025 05:00:00	02/14/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011878	2275	TMO 100GB Plan AT (3) (WA)	1018	260	11/12/2025 05:00:00	03/12/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011882	2275	TMO 300GB Plan AT (1) (A) (PI)	2404	601	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011883	2275	TMO 300GB Plan AT (2) (PI)	920	230	11/12/2025 05:00:00	03/12/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011884	2275	TMO 300GB Plan AT (3) (WA)	308	154	11/06/2025 05:00:00	01/06/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011885	212	Poland Plus 45GB Plan (5G)	100	50	11/04/2025 23:00:00	01/04/2026 23:00:00	0.0	
cycle_product_mapping		60011887	2275	TMO 150GB Plan AT (1) (B) (WA)	2461	616	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011888	2275	TMO 300GB Plan AT (1) (C) (PI)	1396	349	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011889	2275	TMO 300GB Plan AT (1) (D) (WA)	1773	537	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011890	2275	TMO 500GB Plan DI BU SG (WA)	808	202	11/16/2025 05:00:00	03/16/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011891	2275	TMO 500GB DI BU MG (PI)	460	115	11/18/2025 05:00:00	03/18/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011893	2275	TMO 100GB Plan AT (3) (2) (WA)	960	240	11/12/2025 05:00:00	03/12/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011894	2275	TMO 500GB EC (PI)	402	67	11/01/2025 05:00:00	03/30/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011898	573	Australia Vodafone 40GB Plan (5G)	194	50	11/19/2025 13:00:00	03/19/2026 13:00:00	0.0	
cycle_product_mapping		60011921	2275	ATT Unlimited Plan DI MZ (WA)	616	154	11/18/2025 05:00:00	03/18/2026 05:00:00	0.0	43.0
cycle_product_mapping		60011922	2275	ATT 300GB Plan DF (2) (PI)	339	126	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011932	450	Vietnam Vinaphone 500GB Plan (5G)	160	40	11/30/2025 17:00:00	03/31/2026 17:00:00	0.0	16.0
cycle_product_mapping		60011933	450	Vietnam Viettel 6GB/Day Plan (5G)	90	30	11/05/2025 17:00:00	02/03/2026 17:00:00	0.0	14.0
cycle_product_mapping		60011934	450	Vietnam Mobifone 500GB Plan (5G)	120	30	11/15/2025 17:00:00	03/15/2026 17:00:00	0.0	17.5
cycle_product_mapping		60011936	123	SKT Unlimited Data plan 90 Days testing 	4	2	11/12/2025 15:00:00	05/11/2026 15:00:00	0.0	
cycle_product_mapping		60011938	212	Germany O2 150GB Plan (5G)	120	30	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60011939	212	Korea SKT 100GB Plan (5G)	400	100	11/01/2025 15:00:00	03/01/2026 15:00:00	0.0	
cycle_product_mapping		60011948	2415	USA ATT 120GB HLD Plan SIMO (5G)	4336	2522	11/01/2025 05:00:00	03/16/2026 05:00:00	0.0	
cycle_product_mapping		60011949	2415	复制 60011767 (5G)	410	171	11/01/2025 05:00:00	02/01/2026 05:00:00	0.0	
cycle_product_mapping		60011951	2309	Japan KDDI 150GB Plan (5G)	1690	424	11/30/2025 15:00:00	03/31/2026 15:00:00	0.0	
cycle_product_mapping		60011969	14	Singtel Roaming Testing 3G	8	2	11/01/2025 16:00:00	03/01/2026 16:00:00	0.0	
cycle_product_mapping		60011971	2153	USC IoT Pooled 100GB On Net Only (5G)	640	160	11/04/2025 05:00:00	03/04/2026 05:00:00	0.0	35.0
cycle_product_mapping		60011981	2275	ATT 300GB Plan DF (PI)	1147	287	11/01/2025 05:00:00	03/26/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011986	2275	ATT 300GB Plan DC (2) (PI)	456	114	11/05/2025 05:00:00	03/05/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011989	2275	ATT 300GB Plan AX (2) (WA)	5	5	11/25/2025 05:00:00	12/25/2025 05:00:00	0.0	62.0
cycle_product_mapping		60011992	2275	ATT 300GB Plan DI PV (PI)	548	137	11/04/2025 05:00:00	03/04/2026 05:00:00	0.0	62.0
cycle_product_mapping		60011993	2275	ATT 300GB Plan DI 1A (PI)	356	89	11/23/2025 05:00:00	03/23/2026 05:00:00	0.0	62.0
cycle_product_mapping		60012031	2358	Movistar South America 30GB Plan	529	210	11/01/2025 06:00:00	03/01/2026 06:00:00	0.0	0.0
cycle_product_mapping		60012044	212	Partner Global 30GB Plan	18	18	11/25/2025 22:00:00	12/25/2025 22:00:00	0.0	0.0
cycle_product_mapping		60012060	573	Airtel Africa 20GB Plan (5G)	200	50	11/20/2025 21:00:00	03/20/2026 21:00:00	0.0	0.0
cycle_product_mapping		60012089	2233	USA Backup-Maxis	10000	2500	11/01/2025 00:00:00	03/01/2026 00:00:00	0.0	
cycle_product_mapping		60012090	2233	Vodafone Europe	796	199	11/01/2025 00:00:00	03/01/2026 00:00:00	0.0	
cycle_product_mapping		60012098	616	Taiwan CHT China/HK/Macau 1.5GB/Day Plan	242	63	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	999.0
cycle_product_mapping		60012102	2333	CSL Global 100GB PPU (5G)	700	175	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	0.67
cycle_product_mapping		60012104	2233	TruConnect Backup	80	20	11/02/2025 00:00:00	03/02/2026 00:00:00	0.0	
cycle_product_mapping		60012106	2233	Backup KPN	160	40	11/02/2025 00:00:00	03/02/2026 00:00:00	0.0	
cycle_product_mapping		60012128	212	Hot Mobile Global 30GB Plan	200	50	11/12/2025 22:00:00	03/12/2026 22:00:00	0.0	
cycle_product_mapping		60012136	212	Telia North Europe 100GB Plan (5G)	117	47	11/30/2025 22:00:00	03/31/2026 22:00:00	0.0	
cycle_product_mapping		60012137	573	Etisalat Global 15GB Plan	142	41	11/30/2025 22:00:00	03/31/2026 22:00:00	0.0	
cycle_product_mapping		60012138	2333	CSL Global 100GB PPU (5G)	4884	1271	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60012139	573	Digi Global 3GB/Day Plan (5G)	438	164	11/11/2025 16:00:00	03/09/2026 16:00:00	0.0	
cycle_product_mapping		60012140	1088	CMHK Saudi Arabia PPU	400	100	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60012141	1088	Hutchison Global PPU (5G)	2300	700	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60012147	212	Vodafone Europe 60GB Plan (5G)	949	299	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60012154	1088	Hutchison Korea PPU (5G)	500	500	11/30/2025 16:00:00	12/31/2025 16:00:00	0.0	
cycle_product_mapping		60012157	2233	KPN for Caribbean	200	50	11/02/2025 00:00:00	03/02/2026 00:00:00	0.0	
cycle_product_mapping		60012159	2333	Plus USA 50GB/Day PPU (5G)	104	100	11/01/2025 00:00:00	02/01/2026 00:00:00	0.0	
cycle_product_mapping		60012160	514	ATT Caribbean Testing-22GB	16	4	11/02/2025 05:00:00	03/02/2026 05:00:00	0.0	
cycle_product_mapping		60012161	212	FLOW Bahamas 30GB Plan	76	19	11/01/2025 05:00:00	03/01/2026 05:00:00	0.0	
cycle_product_mapping		60012163	262	Elisa Pool (5G)	800	200	11/30/2025 21:00:00	03/31/2026 21:00:00	0.0	
cycle_product_mapping		60012164	229	US Testing 10G	4	1	11/27/2025 05:00:00	03/27/2026 05:00:00	0.0	
cycle_product_mapping		60012165	2417	Vivo Latin America 40GB Plan	244	71	11/01/2025 03:00:00	03/01/2026 03:00:00	0.0	
cycle_product_mapping		60012167	2333	Plus Global 50GB/Day PPU (5G)	1800	500	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60012170	667	Verizon 50GB Plan	51	17	11/05/2025 16:00:00	01/05/2026 16:00:00	0.0	
cycle_product_mapping		60012172	2233	Brunei Syniverse Smartone	40	10	11/21/2025 00:00:00	03/21/2026 00:00:00	0.0	
cycle_product_mapping		60012173	148	Orange Roaming	50	50	02/23/2026 22:00:00	03/23/2026 22:00:00	0.0	
cycle_product_mapping		60012174	1088	SmarTone Global PPU (5G)	400	100	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60012178	1088	CMHK Global PPU (5G)	2000	500	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	
cycle_product_mapping		60012179	2333	Verizon 50GB Roaming	331	70	11/12/2025 16:00:00	03/15/2026 16:00:00	0.0	
cycle_product_mapping		60012180	2417	Claro Latin America 40GB Plan (5G)	322	88	11/01/2025 03:00:00	03/01/2026 10:00:00	0.0	
cycle_product_mapping		60012181	2466	Plus Roaming cards testing	4	1	11/07/2025 23:00:00	03/07/2026 23:00:00	0.0	
cycle_product_mapping		60012182	212	Vodafone Europe 100GB Plan (5G)	8	2	11/30/2025 23:00:00	03/31/2026 23:00:00	0.0	
cycle_product_mapping		60012183	2333	Verizon 50GB Roaming  for VIP testing	15	6	11/06/2025 16:00:00	03/15/2026 16:00:00	0.0	
cycle_product_mapping		60012184	573	Digi Global 3GB/Day Plan (5G) for Russia	128	44	11/11/2025 16:00:00	03/09/2026 16:00:00	0.0	
cycle_product_mapping		60012185	573	Digi Global 80GB Plan (5G)	110	50	11/29/2025 16:00:00	03/29/2026 16:00:00	0.0	
cycle_product_mapping		60012186	2333	CSL Global 100GB PPU (5G) for Japan only	200	100	11/30/2025 16:00:00	01/31/2026 16:00:00	0.0	0.67
cycle_product_mapping		60012187	616	Taiwan CHT China 1.5GB/Day Plan for China test	8	2	11/30/2025 16:00:00	03/31/2026 16:00:00	0.0	999.0
cycle_product_mapping		60012188	2349	Hutchison America PPU (5G)	20	10	11/30/2025 16:00:00	01/31/2026 16:00:00	0.0	0.15
cycle_product_mapping		60012189	2233	Smartone  for SRSIM testing	59	59	11/29/2025 16:00:00	12/29/2025 16:00:00	0.0	
cycle_product_mapping		60012190	597	CTM (Guam) for SRSIM testing	58	29	11/29/2025 16:00:00	01/29/2026 16:00:00	0.0	
cycle_product_mapping		60012191	2333	Hutchison Global 50GB/Day PPU (5G)	1300	500	12/31/2025 16:00:00	03/31/2026 16:00:00	0.0	
snapshot_product_mapping	2025-12				29	29	11/29/2025 16:00:00	12/29/2025 15:59:59		
snapshot_product_mapping	2025-12	60011002	573	Australia Telstra 55GB Plan (5G)	126740	180	11/05/2025 13:00:00	01/01/2026 12:59:59		
snapshot_product_mapping	2025-12	60011030	513	Singapore SingTel 60GB Plan	432	8	11/30/2025 16:00:00	12/31/2025 15:59:59		
snapshot_product_mapping	2025-12	60011044	486	UK VDF 30GB Plan (5G)	45958	68	12/01/2025 00:00:00	12/31/2025 23:59:59		
snapshot_product_mapping	2025-12	60011046	616	Taiwan TW Mobile Unlimited Plan	2226	3	11/02/2025 16:00:00	01/01/2026 15:59:59		
snapshot_product_mapping	2025-12	60011054	2370	Czech VDF  50GB Plan (5G)	14840	20				
snapshot_product_mapping	2025-12	60011065	616	Taiwan FET Unlimited Plan	7420	10	11/23/2025 16:00:00	01/23/2026 15:59:59		
snapshot_product_mapping	2025-12	600111001	650	Nigeria MTN 75GB Plan	12614	17	11/23/2025 23:00:00	01/22/2026 22:59:59		
snapshot_product_mapping	2025-12	600111002	2275	TMO 500GB DI BU MW (WA)	212954	287	11/04/2025 05:00:00	01/04/2026 04:59:59		
snapshot_product_mapping	2025-12	600111003	2417	Thailand AIS 100GB Plan (5G)	58738	84	11/20/2025 17:00:00	01/20/2026 16:59:59		
snapshot_product_mapping	2025-12	600111004	212	Nigeria Airtel 40GB Plan (5G)	9646	13	11/10/2025 23:00:00	01/09/2026 22:59:59		
snapshot_product_mapping	2025-12	600111005	2275	ATT 300GB Plan AX HS (WA)	502	1	11/22/2025 05:00:00	12/22/2025 04:59:59		
snapshot_product_mapping	2025-12	600111015	2434	Japan Docomo Unlimited(MAYA)	89040	120	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111016	2434	Japan Rakuten 100GB (5G)(MAYA)	117236	158	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111018	2434	Japan Softbank 50GB(MAYA)	14840	20	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111019	2417	Thailand TrueMove 100GB Plan (5G)	54166	73	11/02/2025 17:00:00	01/02/2026 16:59:59		
snapshot_product_mapping	2025-12	600111022	2417	Brazil Vivo 40GB Plan	112	2	12/01/2025 03:00:00	01/01/2026 02:59:59		
snapshot_product_mapping	2025-12	600111023	2446	Wirelesslogic IOT Roaming test	1484	2	11/24/2025 00:00:00	01/23/2026 23:59:59		
snapshot_product_mapping	2025-12	600111024	2333	Japan Docomo PPU（For TS only）	148400	200	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111027	2469	Taiwan FarEasTone Unlimited Plan	11130	15	11/30/2025 16:00:00	01/31/2026 15:59:59		
snapshot_product_mapping	2025-12	600111028	2469	Taiwan Mobile Unlimited Plan	11130	15	11/30/2025 16:00:00	01/31/2026 15:59:59		
snapshot_product_mapping	2025-12	600111031	2435	Japan SoftBank 20GB (TS)	371000	500	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111032	2435	Japan SoftBank 50GB (TS)	741258	999	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111033	2435	Japan SoftBank 100GB (TS)	1076000	1600	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111035	2435	Japan Docomo 10GB (TS)	148400	200	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111036	2435	Japan KDDI 10GB (TS)	148400	200	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111041	2434	Japan Rakuten MVNO 100GB (5G)(MAYA)	7420	10	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111046	2446	Wirelesslogic 10GB Roaming test 	2226	3	09/07/2025 05:00:00	03/06/2026 04:59:59		
snapshot_product_mapping	2025-12	600111058	2415	USA TMO 30GB HLD PLAN SIMO (5G) SDP	227052	306	11/01/2025 05:00:00	01/01/2026 04:59:59		
snapshot_product_mapping	2025-12	600111062	2333	CSL Global 100GB PPU (5G) for factory only	150626	203	11/30/2025 16:00:00	01/31/2026 15:59:59		
snapshot_product_mapping	2025-12	600111063	2465	Palau Testing Card 8GB	1484	2				
snapshot_product_mapping	2025-12	600111064	2417	Brazil Claro 40GB Plan (5G)	378	18	12/01/2025 03:00:00	01/01/2026 02:59:59		
snapshot_product_mapping	2025-12	600111065	2434	Japan Softbank 50GB( 5G)(MAYA)	393260	530	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111066	2434	Japan KDDI 20GB(MAYA)	73458	99	11/30/2025 15:00:00	01/31/2026 14:59:59		
snapshot_product_mapping	2025-12	600111067	573	Ethiopia MTN 50GB Plan	1484	2				
snapshot_product_mapping	2025-12	600111068	573	Cambodia Metfone 50GB Plan (5G)	1484	2	11/18/2025 17:00:00	01/17/2026 16:59:59		
snapshot_product_mapping	2025-12	600111069	2275	ATT 300GB Plan ATM RA 5G2 (WA)	742	1	11/24/2025 05:00:00	01/24/2026 04:59:59		
snapshot_product_mapping	2025-12	600111072	2275	ATT 300GB Plan DI PV 5G (WA)	742	1	11/04/2025 05:00:00	01/04/2026 04:59:59		
snapshot_product_mapping	2025-12	600111074	2275	TMO Unlimited TT 5G (WA)	742	1	11/19/2025 05:00:00	01/19/2026 04:59:59		
snapshot_product_mapping	2025-12	600111075	2275	TMO 500GB DI BU MW 5G (WA)	742	1	11/04/2025 05:00:00	01/04/2026 04:59:59		
snapshot_product_mapping	2025-12	600111077	2275	TMO 300GB Plan AT (1) (A) 5G (WA)	742	1	11/01/2025 05:00:00	01/01/2026 04:59:59		
snapshot_product_mapping	2025-12	600111078	2275	TMO 500GB VS BU 5G (WA)	742	1	11/01/2025 05:00:00	01/01/2026 04:59:59		
snapshot_product_mapping	2025-12	600111079	650	Poland Plus 100GB Plan (5G)	37100	50	11/30/2025 23:00:00	01/31/2026 22:59:59		
snapshot_product_mapping	2025-12	600111080	2275	AT&T 300GB Plan HX RT 5G2 (WA)	555	1	11/24/2025 05:00:00	01/24/2026 04:59:59		
snapshot_product_mapping	2025-12	600111082	2275	ATT 300GB Plan DI PV 5G2 (WA)	742	1	11/04/2025 05:00:00	01/04/2026 04:59:59		
