result_section	row_type	excel_row_id	excel_source_file	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	snapshot_lifecycle_status_values	snapshot_dispatch_status_values
ROW_LEVEL	EXCEL_DETAIL	13850	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218487		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13851	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218533		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13852	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218546		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-06	2026-01-05	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13853	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218550		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064218581		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13854	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218650		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13855	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218738		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-06	2026-01-05	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06			Cooling,Depleted,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13856	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218749		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13857	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218759		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			Cooling,Depleted,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13858	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218779		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13859	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218802		600111087	2275	AT&T 300GB Plan ATM RT (WA)	AT&T 150GB Plan ATM RT (WA)	Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13860	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218865		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			Ready	Dispatched
ROW_LEVEL	EXCEL_DETAIL	13861	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218866		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13862	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218870		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13863	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218897		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13864	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218902		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13865	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218972		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-22	2026-01-21	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13866	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218991		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Cooling,Depleted,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13867	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064218997		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			Cooling,Depleted,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13868	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219049		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-13	2026-01-12	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-01-13			Cooling,Depleted,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13869	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219053		600111087	2275	AT&T 300GB Plan ATM RT (WA)	AT&T 150GB Plan ATM RT (WA)	Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13870	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219081		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13871	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219103		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Dispatched
ROW_LEVEL	EXCEL_DETAIL	13872	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219149		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13873	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219168		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13874	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219215		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13875	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219277		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13876	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219389		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13877	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219394		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13878	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219466		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-09	2026-01-08	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-09	2026-01-09			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064219467		60011672	2275		AT&T 300GB Plan HX RT (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Depleted,Ready,Suspended	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13879	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219589		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			Ready	Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064219626		60011672	2275		AT&T 300GB Plan HX RT (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Depleted,Ready,Suspended	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13880	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219667		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-13	2026-01-12	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-01-13			Cooling,Depleted,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13881	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219696				ATT 300GB Plan SP (WA)		Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13882	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219748		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	13883	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219785		600111087	2275	AT&T 300GB Plan ATM RT (WA)	AT&T 150GB Plan ATM RT (WA)	Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13884	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219864		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13885	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064219895				ATT 300GB Plan SP (WA)		Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13886	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064303010				ATT 300GB Plan DF (WA)		Full Cycle Charge		2025-12-12	2026-01-11	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13887	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064306515				ATT 300GB Plan DF (WA)		Full Cycle Charge		2025-12-12	2026-01-11	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13888	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064307077				ATT 300GB Plan DI PV (WA)		Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13889	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064307839				ATT 300GB Plan DF (WA)		Full Cycle Charge		2025-12-12	2026-01-11	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13890	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064308323				ATT 300GB Plan DI PV (WA)		Full Cycle Charge		2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13891	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064310004				ATT 300GB Plan SP (WA)		Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	13892	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064310029		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Ready,Ready for Removal	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13893	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064310067		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	13894	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064310118		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			Cooling,Ready	Available,Dispatched,Unavailable
