result_section	row_type	excel_row_id	excel_source_file	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	platform_only_row_id
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098216095		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Depleted,Ready	Available,Dispatched,Unavailable	10234
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098217012		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10235
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098217082		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10236
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098217097		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10237
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098217145		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10238
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098218083		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10239
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098219066		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10240
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098219160		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10241
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901624098219184		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10242
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625029849539		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01					10243
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625029849539		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready,Suspended	Available,Dispatched,Unavailable	10244
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625044923859		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10245
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625044927123		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10246
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625048038494		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10247
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054120439		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10248
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121415		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Depleted,Ready	Available,Dispatched,Unavailable	10249
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121425		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10250
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121435		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10251
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121445		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10252
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121455		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10253
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121465		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10254
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121467		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10255
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121473		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10256
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054121482		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Ready	Dispatched	10257
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125405		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10258
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125414		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10259
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125424		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10260
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125426		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01					10261
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125426		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready,Suspended	Dispatched,Unavailable	10262
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125432		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10263
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125454		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01					10264
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125454		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready,Suspended	Available,Dispatched,Unavailable	10265
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125462		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01					10266
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125462		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready,Suspended	Available,Dispatched,Unavailable	10267
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125494		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01					10268
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054125494		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable	10269
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054127336		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10270
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054127362		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10271
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054127377		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10272
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128308		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10273
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128309		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10274
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128315		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Depleted,Ready	Available,Dispatched,Unavailable	10275
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128324		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10276
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128338		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10277
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128345		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10278
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128368		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10279
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128376		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10280
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128377		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10281
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128378		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10282
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128384		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10283
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625054128395		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10284
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625079126764		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10285
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625079225118		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10286
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625079226072		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10287
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089073993		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10288
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089080032		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10289
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089083992		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10290
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089280225		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10291
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089282123		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Ready	Dispatched	10292
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089285084		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10293
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089392936		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10294
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089393419		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Cooling,Ready	Available,Dispatched,Unavailable	10295
ROW_LEVEL	PLATFORM_ONLY			2026-01		083901625089393972		60011887	2275		TMO 150GB Plan AT (1) (B) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01			Ready	Dispatched	10296
