result_section	row_grain	row_count	distinct_imsi_count	excel_row_id	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	platform_price_value_count	platform_price_values	snapshot_product_count	snapshot_platform_product_ids	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced	platform_only_row_id
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060198868		600111151	2275		ATT 125GB Plan DF ET (43) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-03	2026-02-03															6187
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060198868		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-03	2026-01-03										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6188
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060199046		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02															6189
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060272431		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				6190
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060272431		600111148	2275		ATT 100GB Plan VS ET (39) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-02-26										Cooling,Ready	Available,Dispatched,Unavailable				6191
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060278759		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-23	2026-02-23										Ready	Dispatched				6192
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060280567		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-20	2026-02-20										Cooling,Ready	Available,Dispatched,Unavailable				6193
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060282197		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-20	2026-02-20										Cooling,Ready	Available,Dispatched,Unavailable				6194
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060284921		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY							43.000000000000						RULE_PLATFORM_SNAPSHOT_ONLY_NO_CYCLE	MISSING_DATA_NO_CYCLE_HISTORY_FOR_SNAPSHOT_CARD	PLATFORM_ONLY	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				6195
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060284921		600111148	2275		ATT 100GB Plan VS ET (39) (WA)	PLATFORM_ONLY					63.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-29	2026-02-28										Cooling,Ready	Available,Dispatched,Unavailable				6196
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060285950		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-01-27										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				6197
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060285950		600111148	2275		ATT 100GB Plan VS ET (39) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-02-27										Cooling,Ready	Available,Dispatched,Unavailable				6198
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060288544		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-02-11										Cooling,Ready	Available,Dispatched,Unavailable				6199
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060290016		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-02-27										Cooling,Ready	Available,Dispatched,Unavailable				6200
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060291527		600111124	2275		ATT 100GB Plan PVP (36) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-28	2026-02-28										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6201
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060291527		60011859	2275		ATT 300GB Plan PVP 3 (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-28	2026-01-28										Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable				6202
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060291947		600111151	2275		ATT 125GB Plan DF ET (43) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-06	2026-02-06															6203
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060291947		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6204
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060292151		600111151	2275		ATT 125GB Plan DF ET (43) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-06	2026-02-06															6205
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060292151		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6206
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060292419		60011858	2275		ATT 300GB Plan VS ET  (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-02-17										Depleted,Ready	Available,Dispatched,Unavailable				6207
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060293157		60011858	2275		ATT 300GB Plan VS ET  (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-02-17										Cooling,Ready	Available,Dispatched,Unavailable				6208
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060294301		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-02-19										Cooling,Ready	Available,Dispatched,Unavailable				6209
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060294415		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-02-13										Cooling,Ready	Available,Dispatched,Unavailable				6210
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060295201		600111151	2275		ATT 125GB Plan DF ET (43) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-02	2026-02-02															6211
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060295201		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6212
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060295300		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-10	2026-02-10										Cooling,Ready	Available,Dispatched,Unavailable				6213
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060295568		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-02-13										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6214
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060296162		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-02-11										Cooling,Ready	Available,Dispatched,Unavailable				6215
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060296339		600111151	2275		ATT 125GB Plan DF ET (43) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-06	2026-02-06															6216
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060296339		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6217
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060297638		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-02-06										Cooling,Ready,Removed	Available,Dispatched,Unavailable				6218
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060297722		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-02-13										Cooling,Ready	Available,Dispatched,Unavailable				6219
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060298031		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				6220
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060298319		600111119	2275		ATT 100GB Plan DF ET (43) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-25	2026-02-25										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6221
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060299217		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-02-19										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6222
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060358823		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-02-26										Ready	Dispatched				6223
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060359904		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-02-24										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6224
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060373705		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-03	2026-02-03										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6225
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060373811		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-02-26										Ready	Available,Dispatched				6226
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060374810		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				6227
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060374810		600111148	2275		ATT 100GB Plan VS ET (39) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-02-24										Ready	Available,Dispatched				6228
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060374810		60011839	2275		ATT 300GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24															6229
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060378535		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-23	2026-02-23										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6230
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060379811		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-23	2026-02-23										Cooling,Ready	Available,Dispatched,Unavailable				6231
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060380816		60011858	2275		ATT 300GB Plan VS ET  (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-07	2026-02-07										Cooling,Depleted,Ready,Removed	Dispatched,Unavailable				6232
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060380855		600111121	2275		ATT 100GB Plan PVP (33) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-15	2026-02-15										Cooling,Ready	Available,Dispatched,Unavailable				6233
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060380855		60011449	2275		ATT 300GB Plan PVP (WA)	PLATFORM_ONLY					32.000000000000								RULE_PLATFORM_CYCLE_WINDOW	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-15	2026-01-15										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				6234
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060381368		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-25	2026-01-25										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				6235
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060381368		600111148	2275		ATT 100GB Plan VS ET (39) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-25	2026-02-25										Cooling,Ready	Available,Dispatched,Unavailable				6236
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060381368		60011839	2275		ATT 300GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-25	2026-01-25															6237
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060381801		60011838	2275		ATT 125GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-18	2026-02-18										Cooling,Ready	Available,Dispatched,Unavailable				6238
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060385811		600111126	2275		ATT 100GB Plan VS ET (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-10	2026-01-10															6239
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060386893		60011449	2275		ATT 300GB Plan PVP (WA)	PLATFORM_ONLY					32.000000000000								RULE_PLATFORM_CYCLE_WINDOW	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-01-27															6240
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060386896		600111121	2275		ATT 100GB Plan PVP (33) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-02-26										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6241
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060386896		60011449	2275		ATT 300GB Plan PVP (WA)	PLATFORM_ONLY													RULE_PLATFORM_SNAPSHOT_ONLY_NO_CYCLE	MISSING_DATA_NO_CYCLE_HISTORY_FOR_SNAPSHOT_CARD	PLATFORM_ONLY	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-26	2026-01-26										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				6242
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060390230		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-02-11										Cooling,Ready	Available,Dispatched,Unavailable				6243
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060391022		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-10	2026-02-10										Cooling,Ready	Available,Dispatched,Unavailable				6244
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060392345		60011783	2275		ATT 300GB Plan DF ET (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-02-13										Ready	Dispatched				6245
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901516060392880		60011858	2275		ATT 300GB Plan VS ET  (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-02-17										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				6246
