result_type	observed_cycle_month	product_id	row_count	imsi_count	min_cycle_start_ts	max_cycle_end_ts	min_cycle_package_price	max_cycle_package_price	distinct_cycle_package_price_count	distinct_time_zone_count	imsi	cycle_start_ts	cycle_end_ts	cycle_package_price
CYCLE_PRODUCT_MONTH	2025-10	60011892	14	14	10/01/2025 05:00:00	11/11/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011893	240	240	10/12/2025 05:00:00	11/12/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011921	154	154	10/18/2025 05:00:00	11/18/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011922	137	137	10/01/2025 05:00:00	11/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011981	296	296	10/01/2025 05:00:00	11/26/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011986	114	114	10/05/2025 05:00:00	11/05/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011989	5	5	10/25/2025 05:00:00	11/25/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011992	137	137	10/04/2025 05:00:00	11/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-10	60011993	89	89	10/23/2025 05:00:00	11/23/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111002	287	287	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111005	1	1	11/22/2025 05:00:00	12/22/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111069	1	1	11/24/2025 05:00:00	12/24/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111072	1	1	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111074	1	1	11/19/2025 05:00:00	12/19/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111075	1	1	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111077	1	1	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111078	1	1	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111080	1	1	11/24/2025 05:00:00	12/24/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111082	1	1	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111083	1	1	11/19/2025 05:00:00	12/19/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111084	1	1	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111085	1	1	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111086	1	1	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111087	275	275	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111093	39	39	11/13/2025 05:00:00	12/17/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111108	1	1	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111109	3	3	11/04/2025 05:00:00	12/06/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111111	71	71	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111113	130	101	11/01/2025 05:00:00	12/22/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111114	23	23	11/06/2025 05:00:00	12/06/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111116	69	69	11/06/2025 05:00:00	12/06/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111119	197	197	11/20/2025 05:00:00	12/28/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111120	105	105	11/18/2025 05:00:00	12/27/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111121	87	87	11/05/2025 05:00:00	12/30/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111126	172	172	11/09/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111130	40	40	11/29/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	600111131	1	1	11/29/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011373	60	39	11/01/2025 05:00:00	12/17/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011376	50	50	11/19/2025 05:00:00	12/19/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011378	461	461	11/24/2025 05:00:00	12/24/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011379	49	25	11/01/2025 05:00:00	12/14/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011429	1	1	11/24/2025 05:00:00	12/24/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011436	200	200	11/10/2025 05:00:00	12/10/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011437	84	61	11/04/2025 05:00:00	12/30/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011444	59	59	11/16/2025 05:00:00	12/16/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011449	297	297	11/01/2025 05:00:00	12/30/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011494	62	62	11/11/2025 05:00:00	12/11/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011500	56	56	11/29/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011515	749	749	11/01/2025 05:00:00	12/27/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011516	82	82	11/09/2025 05:00:00	12/09/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011521	100	100	11/21/2025 05:00:00	12/21/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011612	319	319	11/25/2025 05:00:00	12/25/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011672	1716	1716	11/24/2025 05:00:00	12/24/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011690	51	51	11/05/2025 05:00:00	12/10/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011777	40	40	11/14/2025 05:00:00	12/14/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011783	443	443	11/02/2025 05:00:00	12/27/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011785	379	379	11/05/2025 05:00:00	12/05/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011815	336	336	11/19/2025 05:00:00	12/19/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011817	68	68	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011818	2	2	11/30/2025 05:00:00	12/30/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011828	468	468	11/22/2025 05:00:00	12/22/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011838	229	229	11/01/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011839	231	231	11/01/2025 05:00:00	12/27/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011843	660	660	11/09/2025 05:00:00	12/09/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011858	268	268	11/04/2025 05:00:00	12/29/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011859	24	24	11/05/2025 05:00:00	12/30/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011860	142	142	11/10/2025 05:00:00	12/10/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011875	100	100	11/14/2025 05:00:00	12/14/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011878	249	249	11/12/2025 05:00:00	12/12/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011882	601	601	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011883	230	230	11/12/2025 05:00:00	12/12/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011884	154	154	11/06/2025 05:00:00	12/06/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011887	616	616	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011888	349	349	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011889	537	537	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011890	202	202	11/16/2025 05:00:00	12/16/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011891	115	115	11/18/2025 05:00:00	12/18/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011893	240	240	11/12/2025 05:00:00	12/12/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011894	67	67	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011921	154	154	11/18/2025 05:00:00	12/18/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011922	126	126	11/01/2025 05:00:00	12/01/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011981	287	287	11/01/2025 05:00:00	12/26/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011986	114	114	11/05/2025 05:00:00	12/05/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011989	5	5	11/25/2025 05:00:00	12/25/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011992	137	137	11/04/2025 05:00:00	12/04/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_PRODUCT_MONTH	2025-11	60011993	89	89	11/23/2025 05:00:00	12/23/2025 05:00:00	0E-12	0E-12	1	1				
CYCLE_SAMPLE	2025-08	60011444									083901144085264219	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144085366337	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144085461026	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144085463907	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144085468186	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144085567313	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144095087372	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144095871101	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144095874147	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144095970277	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011444									083901144095973748	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085070578	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085071003	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085071166	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085071731	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085071758	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085073340	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085074448	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085074637	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085076357	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085077514	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085079025	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085171213	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085175118	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085660940	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085661836	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085662788	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085663706	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085665916	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085667629	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085667820	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085669908	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085760063	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085762985	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085763975	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085764367	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085765005	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085765596	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085766349	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085767284	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085768543	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085860550	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085861253	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085861254	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085861616	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085861976	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085864729	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085865144	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085866369	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085866859	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085868016	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085869372	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085869983	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085960309	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085964006	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085964498	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085965758	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085966389	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085967059	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085967068	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085967255	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085967374	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085969034	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085969072	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011494									083901144085969771	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085074546	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085660936	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085666638	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085763787	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085766134	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085865872	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085865889	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085963567	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144085968606	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144095080104	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144095189804	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144095875655	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144095876254	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011500									083901144095972852	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064110551	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064110937	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064112768	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064112840	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064113505	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064114584	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064114666	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064114852	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064115378	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064115998	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064116740	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064118307	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064118728	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064118978	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064210558	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064210734	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064210927	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064212204	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064212536	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064212676	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064212884	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064213616	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064214423	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064214837	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064214865	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064215094	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064215179	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064215541	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064216174	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064217022	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064217536	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064217557	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064217628	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218064	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218292	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218533	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218759	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218779	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064218997	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064310118	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064310391	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064311024	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064311101	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064311132	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064311257	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064311852	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064312627	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064313363	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064313693	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
