billing_month	imsi	invoice_line_count	invoice_amount	join_status	validation_status
2025-09	083901144065210649	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210662	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210767	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210810	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210822	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210829	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210834	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210835	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210852	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210859	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210867	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210869	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210902	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210910	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210919	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210965	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210966	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210985	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065210992	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211504	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211522	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211547	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211549	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211560	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211572	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211582	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211691	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211697	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211813	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211848	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211876	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211884	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211913	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211921	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211930	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211933	1	40.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211967	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211989	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065211999	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212536	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212554	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212562	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212589	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212752	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212789	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212818	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212820	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212840	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212849	2	108.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212850	2	108.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212857	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212874	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212884	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212896	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212904	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212906	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212929	1	6.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212957	2	99.2	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065212996	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213505	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213519	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213582	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213607	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213628	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213648	1	40.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213652	1	28.9333333	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213664	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213666	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213700	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213762	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213770	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213772	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213839	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213874	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213882	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213895	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213913	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065213922	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214505	1	42.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214559	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214616	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214648	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214686	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214720	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214726	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214742	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214743	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214746	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214747	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214765	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214776	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214778	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214780	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214827	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214830	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214836	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214904	2	68.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214911	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214924	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214926	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214929	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214950	1	40.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214981	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065214982	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215437	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215444	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215481	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215484	1	6.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215494	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215511	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215516	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215548	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215549	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215576	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215583	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215594	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215596	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215599	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215603	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215623	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215626	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215658	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215660	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215684	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215697	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215704	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215713	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215729	2	108.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215733	1	40.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215782	1	28.9333333	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215788	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215841	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215843	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215862	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215864	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215876	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215880	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215901	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215914	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215936	1	42.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215962	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065215980	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216418	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216445	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216456	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216486	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216493	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216500	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216518	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216523	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216526	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216536	2	68.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216545	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216552	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216587	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216591	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216603	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216633	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216638	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216658	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216673	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216674	2	99.2	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216675	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216746	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216749	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216762	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216770	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216774	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216777	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216784	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216882	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216887	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216948	2	108.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216950	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216981	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065216997	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217405	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217417	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217418	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217419	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217421	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217425	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217449	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217532	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217548	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217557	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217558	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217570	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217574	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217615	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217654	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217704	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217738	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217754	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217760	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217766	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217769	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217831	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217833	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217839	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217860	2	112.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065217979	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218435	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218454	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218462	2	111.6	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218464	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218475	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218479	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218491	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218517	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218529	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218550	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218556	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218617	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218660	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218727	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218732	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218778	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218795	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218801	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218829	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218841	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218855	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218861	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218896	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218915	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218932	2	99.2	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218936	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218945	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218975	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218981	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218985	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218988	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065218997	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219428	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219429	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219499	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219562	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219578	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219589	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219596	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219702	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219707	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219724	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219728	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219731	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219742	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219748	2	99.2	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219755	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219765	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219898	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219941	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219944	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219960	1	42.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219963	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219973	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219975	2	110.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065219993	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310017	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310029	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310040	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310088	2	98.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310092	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310148	2	68.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310152	1	10.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310217	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310245	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310253	2	104.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310277	1	62.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310347	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310395	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310406	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
2025-09	083901144065310412	2	106.0	WA_ONLY	MISSING_DATA_PLATFORM_SNAPSHOT
