billing_month	imsi	presence_days	first_seen_d	last_seen_d	base_presence_days	min_cycle_start_ts_raw	max_cycle_start_ts_raw	min_cycle_end_ts_raw	max_cycle_end_ts_raw	min_cycle_start_after_month_start	max_cycle_end_d	distinct_product_id_count	wa_product_id_count	missing_product_id_count	distinct_wa_package_price_count	wa_package_prices_observed	wa_product_ids_observed	platform_scope_status	platform_price_if_unique	cycle_event_count_all_window	cycle_event_count_in_month	cycle_start_d5	offstock_event_count_in_month	offstock_d5	activation_d5	activation_event_count_in_window
2025-10	082991011183877068	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877069	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877078	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877079	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877086	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877088	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877096	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	082991011183877098	31	2025-10-01	2025-10-31	31							1	0	0	0			NON_WA_OR_UNMAPPED		0	0		0			0
2025-10	083901140000920718	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140000921705	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140000921775	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140012791251	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140012791261	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140012798193	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140031043504	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901140031043524	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140031043534	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140046683367	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140046683399	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140046800195	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140046801136	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140046801185	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140073160334	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901140073160364	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140073174665	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140073175675	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140073723378	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140073724324	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901140083521977	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141002203809	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141002203854	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141008852951	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018324583	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018427922	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018427932	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018427957	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018427982	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018429990	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018520085	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018525554	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141018525573	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020021332	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745619	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745639	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745659	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745669	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745689	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020745698	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141020845033	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025428142	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025822854	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823804	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823814	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823833	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823843	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823844	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823853	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823861	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823863	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823864	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823866	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025823871	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025824817	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025824835	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025824855	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025824866	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141025824886	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141031723656	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141041536989	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141041536999	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141047450969	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141047450989	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141047450999	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141047451900	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141047451930	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141054448307	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141054448325	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141054448345	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141054448366	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141054448384	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141054448386	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141054448396	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141059765458	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059765469	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059766430	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059766438	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059767480	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059860619	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059860677	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059861601	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059861611	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059861670	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059863647	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141059863697	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141062123317	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141062524002	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141062524081	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141062524091	31	2025-10-01	2025-10-31	31	09/28/2025 07:00:00	10/28/2025 07:00:00	10/28/2025 06:59:59	11/28/2025 06:59:59	2025-10-28	2025-11-28	1	0	0	0			NON_WA_OR_UNMAPPED		8	1	2025-10-28	0			0
2025-10	083901141062626515	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141064951638	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141072126702	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141072126711	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141072126712	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141072126721	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
2025-10	083901141072126722	31	2025-10-01	2025-10-31	31	09/02/2025 07:00:00	10/02/2025 07:00:00	10/02/2025 06:59:59	11/02/2025 06:59:59	2025-10-02	2025-11-02	1	0	0	0			NON_WA_OR_UNMAPPED		9	1	2025-10-02	0			0
