billing_month	imsi	iccid	excel_product_id	excel_product_name	charge_type	xl_start_d	xl_end_d	xl_days	xl_rate	xl_charge	excel_days_in_month	excel_calculated_amount	excel_amount_difference	platform_calculated_days	platform_calculated_price	platform_calculated_amount	days_difference	price_difference	amount_difference	reconciliation_status	platform_scope_status	source_file
2025-09	083901144064111958	89014103334461516142		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-18	18.0	62.0	36.0	30	37.2	1.2							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064111962	89014103334461311239		60011612|ATT 300GB Plan SP (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064111962	89014103334461311239		60011612|ATT 300GB Plan SP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112347	89014103334461307211		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112347	89014103334461307211		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112391	89014103334461311569		60011612|ATT 300GB Plan SP (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112391	89014103334461311569		60011612|ATT 300GB Plan SP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112398	89014103334461514691		60011989|ATT 300GB Plan AX (2) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112398	89014103334461514691		60011989|ATT 300GB Plan AX (2) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112403	89014103334461311650		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-19	2025-10-18	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112403	89014103334461311650		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-18	18.0	62.0	36.0	30	37.2	1.2							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112410	89014103334461515300		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112410	89014103334461515300		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112421	89014103334461294732		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112421	89014103334461294732		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112449	89014103334461513735		60011990|ATT 300GB Plan AX (3) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-05	5.0	62.0	10.0	30	10.3333	0.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112450	89014103334461307153		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112450	89014103334461307153		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112452	89014103334461516464		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-26	2025-10-25	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112452	89014103334461516464		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-25	25.0	62.0	50.0	30	51.6667	1.6667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112603	89014103334461296836		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112603	89014103334461296836		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112625	89014103334461529079		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112625	89014103334461529079		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112673	89014103334461295796		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112673	89014103334461295796		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112680	89014103334461296737		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112680	89014103334461296737		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112684	89014103334461532347		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-27	2025-10-26	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112684	89014103334461532347		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-26	26.0	62.0	52.0	30	53.7333	1.7333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112704	89014103334461298998		600111087|AT&T 300GB Plan ATM RT (WA)	Prorated-in Charge (Activated SEPT)	2025-09-20	2025-10-03	14.0	62.0	28.9333333	30	28.9333	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112709	89014103334461533063		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-09	2025-10-08	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112709	89014103334461533063		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-08	8.0	62.0	16.0	30	16.5333	0.5333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112712	89014103334461513206		60011990|ATT 300GB Plan AX (3) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-05	5.0	62.0	10.0	30	10.3333	0.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112739	89014103334461517447		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-26	2025-10-25	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112739	89014103334461517447		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-25	25.0	62.0	50.0	30	51.6667	1.6667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112762	89014103334461311361		60011612|ATT 300GB Plan SP (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112762	89014103334461311361		60011612|ATT 300GB Plan SP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112768	89014103334461516795		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112781	89014103334461532214		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-27	2025-10-26	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112781	89014103334461532214		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-26	26.0	62.0	52.0	30	53.7333	1.7333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112814	89014103334461294971		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112814	89014103334461294971		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112825	89014103334461295101		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112825	89014103334461295101		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112838	89014103334461307070		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112838	89014103334461307070		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112840	89014103334461531620		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112861	89014103334461517298		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112861	89014103334461517298		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112883	89014103334461514584		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112883	89014103334461514584		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112902	89014103334461296612		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112902	89014103334461296612		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112914	89014103334461309100		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112914	89014103334461309100		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112949	89014103334461515847		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-02	2025-10-01	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112949	89014103334461515847		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-01	1.0	62.0	2.0	30	2.0667	0.0667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064112990	89014103334461310579		60011990|ATT 300GB Plan AX (3) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-05	5.0	62.0	10.0	30	10.3333	0.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113320	89014103334461516472		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-26	2025-10-25	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113320	89014103334461516472		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-25	25.0	62.0	50.0	30	51.6667	1.6667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113345	89014103334461297347		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113345	89014103334461297347		60011672|AT&T 300GB Plan HX RT (WA)	Prorated-in Charge (Activated SEPT)	2025-09-05	2025-09-22	20.0	62.0	41.3333333	30	41.3333	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113382	89014103334461307096		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113382	89014103334461307096		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113388	89014103334461530408		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-04	2025-10-03	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113388	89014103334461530408		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-03	3.0	62.0	6.0	30	6.2	0.2							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113438	89014103334461297958		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113438	89014103334461297958		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113444	89014103334461517439		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-06	2025-10-05	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113444	89014103334461517439		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-05	5.0	62.0	10.0	30	10.3333	0.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113505	89014103334461530937		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113506	89014103334461296380		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113506	89014103334461296380		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113566	89014103334461529335		60011515|ATT 300GB Plan XY PP (WA)	Full Rate	2025-09-02	2025-10-01	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113566	89014103334461529335		60011515|ATT 300GB Plan XY PP (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-01	1.0	62.0	2.0	30	2.0667	0.0667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113571	89014103334461299293		60011672|AT&T 300GB Plan HX RT (WA)	Full Rate	2025-09-23	2025-10-23	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144064113571	89014103334461299293		60011672|AT&T 300GB Plan HX RT (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-22	22.0	62.0	44.0	30	45.4667	1.4667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
