billing_month	imsi	charge_type	join_status	xl_days	xl_rate	xl_charge	candidate_rule	candidate_start_d	candidate_end_d	candidate_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	days_difference	price_difference	amount_difference	candidate_window_status	wa_product_ids_observed	wa_product_names_observed	wa_package_prices_observed	day_validation_status	price_validation_status	issue_class
2025-11	083901144065313250		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313270		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313312		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313365		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313458		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313528		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313651		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313666		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313741		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313811		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313827		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313913		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313925		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313941		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313947		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065313996		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314040		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314087		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314099		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314155		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314163		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314176		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314225		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314308		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314334		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314375		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314378		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314419		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314452		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314469		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314505		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314516		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314564		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314585		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314593		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314642		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314672		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314702		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314707		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314742		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314831		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314880		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314923		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314955		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065314985		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315006		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315018		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315064		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315065		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315086		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315120		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315137		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315258		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315292		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315360		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315365		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315383		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315413		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315421		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315482		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315510		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315645		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315677		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315679		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315755		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315759		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315917		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065315962		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316011		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316048		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316064		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316075		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316080		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316081		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316138		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316207		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316221		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316245		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316260		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316263		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316319		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316322		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316351		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316361		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316391		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316406		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316422		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316426		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316452		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316478		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316525		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316533		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316543		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316559		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316602		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316615		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316652		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316681		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316797		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316805		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316867		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316876		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE										UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094,600111116,60011378	 AT&T 300GB Plan HX (WA),AT&T 300GB Plan RA (PI),Unassigned(WA)	43.0,62.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
2025-11	083901144065316892		PLATFORM_ONLY				UNRESOLVED_CHARGE_TYPE					43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	NOT_APPLICABLE	NOT_APPLICABLE	PLATFORM_ONLY
