excel_row_id	excel_source_file	official_excel_billing_month	observed_start_month	imsi	excel_product_id	excel_product_name	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced	excel_transferred_to_wing_simbank	excel_sheet_name	charge_type	excel_cycle_start_date	excel_cycle_end_date	excel_final_start_date	excel_final_end_date	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_cycle_start_date	platform_cycle_end_date	platform_product_time_zone	cycle_history_time_zone	platform_calculated_price	platform_catalog_price	platform_catalog_price_withusd	cycle_history_package_price	platform_price_evidence_status	product_catalog_row_count	cycle_history_row_count	status_snapshot_row_count_20251011	status_log_row_count_target_months	rule_id	proration_denominator_month	proration_denominator_days	platform_calculated_days	platform_calculated_amount	platform_calculated_amount_known	day_diff	price_diff	amount_diff	numeric_match_status	formal_match_status	source_match_status	difference_reason
2847adf24122e80246d0d12ac7cab4a60650a3915d76d47fcc51f655b6f36177#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012075585		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463		R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
1a2b035c4566cc63bb634f2615cec653d66168891854daa84070f46745083350#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012075625		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
6eb9e99dee74fd418bf51ebd58f40dbaf788c9f89459f3d5d35cfeaae8342f9c#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012075665		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	23	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
fd9001c2c921bcff3d4ea3b70ceff35f2cfe8671e3fdca3022ddf1a4744de00c#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012075858		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	4	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
cb74b81e551035176e0b9887be0fdf8bd26d49a7f6a283aea7c23ca195323fe7#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012075895		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	14	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
2602e4424695066e45c11c657ae1cb2a949be661da1f16383fd6882af9bee48e#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012076033		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	10	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
0c8ecc5f42534c1455bc4a1ab227f8a049da4d3036a7bf83babce1af76442393#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012076240		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	3	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
3c3ecbe071e3cb37a37d737a229b52d41ca93f1192aafa17e8df058efa19860e#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012076257		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	3	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
6a895e3aeac4db5263d4ec1899e526215c1446fbe910fda5a241028f683b1fc3#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012076364		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463		R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
3cdf9315348a46ba1abdcc66377ce9e712b0ab3819f22f0a0173a364b91531d4#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012076742		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
05b2816763483a665cadd6a25b81fd169ed1cff76f5e7296277f975c8d28f0ed#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077150		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	9	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
8158e30fe16908e47d1d29038b6d65a0a9213887633da515d30274a2fa3f32b8#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077204		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	4	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
f16da62b73b29c55cd752295351420a4cfec4634e1e70926c945645ed567d0ce#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077405		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	4	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
69e5c87b6ac28072348f4ffbe985e17ee185cc06942934e68204756eacd2d934#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077409		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	2	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
57db65757285c95fd81e978cc20f5e16e32860516ee308aee7184a3e239ba8e1#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077457		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	1	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
40c511992bd19501249141e2e3b0cb858281bedfa22566dfb11764fdc126d263#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012077670		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
59a5d5fd73ebc3fd6352824fcc2463ae9a3235045fcf99765370a86d333ddd33#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078350		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
d843d91e1f6256a6fa96fd26749c1383a9452c411438a1ebad4d5bd1b3ba0509#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078467		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
1b6963802139c087d254c2df0bd95905310478f9b6eb7a5e25fdb49030a92862#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078664		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
eaf8b62a04b84f2b70461298617db60f1e64a8529c60d3a4854b4ec2668710f2#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078751		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	11	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
1283453e66112044cf35eeafa68fc78edfb0039beeb37c3b972aec7872c10411#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078777		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	4	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
aa09209e0786abe81df00bf741eee472b0a1f56d1c5cdb1e166c18c3debe54d4#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012078786		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
6829c08dcc835f046d2dd55038de4936d74ca53901a6280016a400b8eed2ad17#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012079003		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
068ac28a6d96a41400f89923ac5f1cb66cfd99974a74d098f18f3bf80f566dd6#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012079265		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	12	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
f6b739278180937b9c62b9eccf5f34ca38b04da7017b631e5553dc5017f9c588#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012079439		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	3	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
21027e731bd51cc837adb2c91c3aff9fa507964950e163da303079d953885a2b#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012079452		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	1	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
4f22c08f109bec4efb5ccf4b5ed5d19ab879f37b870e33dee2fdd303a1ba08b0#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012079969		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	14	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
302dfb9a29924ba7c0eb1dcf7295b5f8fb812726329a45ebccef79fedd999535#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012170287		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
df90c16e2555139511d351fbc272cbc3a91cbba35a4f2d77df711e3d4dcefe05#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012170392		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1246	9	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
0e08b712c6bbab3ad14b9606e58d1e98a30e076f9dfd703c5dd0a7c4a5012d56#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012170597		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
a6c582eef46d691cca748a0f777cc1a6bb52b5069f54a53f47be5fd7d4f97796#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012170709		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	5	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
aba804dfa8ce19dd31ce3f7242584a408a6eafad56e95c887f9b44904ea67cf5#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012171381		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	6	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
78d024ad55e8d986c2f29aec70ee9c86bd6c2400cdb55fa2242dde4385cae3cc#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012171450		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
9de29626b4bf29d44546fcf367b84e01cf32d2bcf925f87c0cfe8c1c453f1c69#1	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx	2025-09	2025-09	083901144012171508		60011828|ATT 300GB Plan AX (WA)				Invoice Details - SEP 2025	Full Rate	2025-09-22	2025-10-21	2025-09-22	2025-10-21	30.000000000000	62.000000000000	62.000000000000	60011828	ATT 300GB Plan AX (WA)	2025-09-22	2025-10-22	GMT-5	GMT-5	62.000000000000	62.000000000000		0E-12	ONE_PRICE	1	1	1463	7	R_FULL_CYCLE_PRICE	2025-09	30	30.000000000000	62.000000000000		0E-11	0E-11	0E-11	AMBIGUOUS_PLATFORM_CANDIDATE	UNRESOLVED	UNRESOLVED	MULTIPLE_PLATFORM_CYCLE_CANDIDATES
